행정동코드,시도명,시군구명,읍면동명,주소,lat,lng
3611039000,세종특별자치시,,소정면,세종특별자치시  소정면,36.722325,127.158256
3611051000,세종특별자치시,,한솔동,세종특별자치시  한솔동,36.479087,127.254686
3611051500,세종특별자치시,,새롬동,세종특별자치시  새롬동,36.484856,127.251805
3611051800,세종특별자치시,,나성동,세종특별자치시  나성동,36.489088,127.264327
3611052000,세종특별자치시,,도담동,세종특별자치시  도담동,36.515446,127.261734
3611052300,세종특별자치시,,어진동,세종특별자치시  어진동,36.501957,127.256684
3611052500,세종특별자치시,,해밀동,세종특별자치시  해밀동,36.526839,127.268185
3611053000,세종특별자치시,,아름동,세종특별자치시  아름동,36.51222,127.2469
3611054000,세종특별자치시,,종촌동,세종특별자치시  종촌동,36.50453,127.246912
3611055000,세종특별자치시,,고운동,세종특별자치시  고운동,36.519747,127.236668
3611055500,세종특별자치시,,소담동,세종특별자치시  소담동,36.483956,127.300415
3611055600,세종특별자치시,,반곡동,세종특별자치시  반곡동,36.491997,127.311484
3611056000,세종특별자치시,,보람동,세종특별자치시  보람동,36.478916,127.290643
3611057000,세종특별자치시,,대평동,세종특별자치시  대평동,36.471141,127.279515
3611058000,세종특별자치시,,다정동,세종특별자치시  다정동,36.494607,127.245153
4111156000,경기도,수원시 장안구,파장동,경기도 수원시 장안구 파장동,37.310287,126.997384
4111156600,경기도,수원시 장안구,율천동,경기도 수원시 장안구 율천동,37.297618,126.971492
4111157100,경기도,수원시 장안구,정자1동,경기도 수원시 장안구 정자1동,37.3022,126.991288
4111157200,경기도,수원시 장안구,정자2동,경기도 수원시 장안구 정자2동,37.295075,127.000413
4111157300,경기도,수원시 장안구,정자3동,경기도 수원시 장안구 정자3동,37.295733,126.992537
4111158000,경기도,수원시 장안구,영화동,경기도 수원시 장안구 영화동,37.293189,127.013931
4111159100,경기도,수원시 장안구,송죽동,경기도 수원시 장안구 송죽동,37.300519,127.007011
4111159700,경기도,수원시 장안구,조원1동,경기도 수원시 장안구 조원1동,37.301873,127.016432
4111159800,경기도,수원시 장안구,조원2동,경기도 수원시 장안구 조원2동,37.305633,127.00965
4111160000,경기도,수원시 장안구,연무동,경기도 수원시 장안구 연무동,37.290583,127.021552
4111352000,경기도,수원시 권선구,세류1동,경기도 수원시 권선구 세류1동,37.262265,127.007977
4111353000,경기도,수원시 권선구,세류2동,경기도 수원시 권선구 세류2동,37.253333,127.013039
4111354000,경기도,수원시 권선구,세류3동,경기도 수원시 권선구 세류3동,37.259042,127.011912
4111355000,경기도,수원시 권선구,평동,경기도 수원시 권선구 평동,37.258033,126.994163
4111356000,경기도,수원시 권선구,서둔동,경기도 수원시 권선구 서둔동,37.27258,126.986054
4111365000,경기도,수원시 권선구,구운동,경기도 수원시 권선구 구운동,37.277063,126.97143
4111366200,경기도,수원시 권선구,금곡동,경기도 수원시 권선구 금곡동,37.27274,126.952182
4111366400,경기도,수원시 권선구,호매실동,경기도 수원시 권선구 호매실동,37.266209,126.957087
4111367000,경기도,수원시 권선구,권선1동,경기도 수원시 권선구 권선1동,37.257788,127.024568
4111368000,경기도,수원시 권선구,권선2동,경기도 수원시 권선구 권선2동,37.251325,127.029688
4111369000,경기도,수원시 권선구,곡선동,경기도 수원시 권선구 곡선동,37.243373,127.033304
4111370000,경기도,수원시 권선구,입북동,경기도 수원시 권선구 입북동,37.293233,126.959513
4111565000,경기도,수원시 팔달구,매교동,경기도 수원시 팔달구 매교동,37.271083,127.016603
4111566000,경기도,수원시 팔달구,매산동,경기도 수원시 팔달구 매산동,37.268905,127.005941
4111567000,경기도,수원시 팔달구,고등동,경기도 수원시 팔달구 고등동,37.273466,127.001127
4111568000,경기도,수원시 팔달구,화서1동,경기도 수원시 팔달구 화서1동,37.276571,126.994878
4111569000,경기도,수원시 팔달구,화서2동,경기도 수원시 팔달구 화서2동,37.285121,126.986292
4111570000,경기도,수원시 팔달구,지동,경기도 수원시 팔달구 지동,37.281533,127.024681
4111571000,경기도,수원시 팔달구,우만1동,경기도 수원시 팔달구 우만1동,37.285393,127.029471
4111572000,경기도,수원시 팔달구,우만2동,경기도 수원시 팔달구 우만2동,37.278039,127.039767
4111573000,경기도,수원시 팔달구,인계동,경기도 수원시 팔달구 인계동,37.268052,127.030143
4111574000,경기도,수원시 팔달구,행궁동,경기도 수원시 팔달구 행궁동,37.284088,127.012651
4111751000,경기도,수원시 영통구,매탄1동,경기도 수원시 영통구 매탄1동,37.270515,127.040499
4111752000,경기도,수원시 영통구,매탄2동,경기도 수원시 영통구 매탄2동,37.270173,127.047436
4111753000,경기도,수원시 영통구,매탄3동,경기도 수원시 영통구 매탄3동,37.2564252,127.0431932
4111754000,경기도,수원시 영통구,매탄4동,경기도 수원시 영통구 매탄4동,37.265115,127.048694
4111755000,경기도,수원시 영통구,원천동,경기도 수원시 영통구 원천동,37.273479,127.053217
4111757000,경기도,수원시 영통구,영통1동,경기도 수원시 영통구 영통1동,37.266349,127.08057
4111758000,경기도,수원시 영통구,영통2동,경기도 수원시 영통구 영통2동,37.246987,127.056322
4111758500,경기도,수원시 영통구,영통3동,경기도 수원시 영통구 영통3동,37.249555,127.073897
4111759300,경기도,수원시 영통구,망포1동,경기도 수원시 영통구 망포1동,37.237756,127.060818
4111759600,경기도,수원시 영통구,망포2동,경기도 수원시 영통구 망포2동,37.23887,127.051591
4111760000,경기도,수원시 영통구,광교1동,경기도 수원시 영통구 광교1동,37.290209,127.047369
4111761000,경기도,수원시 영통구,광교2동,경기도 수원시 영통구 광교2동,37.292251,127.070028
4113151000,경기도,성남시 수정구,신흥1동,경기도 성남시 수정구 신흥1동,37.443038,127.141172
4113152000,경기도,성남시 수정구,신흥2동,경기도 성남시 수정구 신흥2동,37.448818,127.145356
4113153000,경기도,성남시 수정구,신흥3동,경기도 성남시 수정구 신흥3동,37.443555,127.148946
4113154000,경기도,성남시 수정구,태평1동,경기도 성남시 수정구 태평1동,37.44074,127.126152
4113155000,경기도,성남시 수정구,태평2동,경기도 성남시 수정구 태평2동,37.44713,127.13863
4113156000,경기도,성남시 수정구,태평3동,경기도 성남시 수정구 태평3동,37.445351,127.133071
4113156100,경기도,성남시 수정구,태평4동,경기도 성남시 수정구 태평4동,37.447701,127.141486
4113157000,경기도,성남시 수정구,수진1동,경기도 성남시 수정구 수진1동,37.438569,127.139015
4113158000,경기도,성남시 수정구,수진2동,경기도 성남시 수정구 수진2동,37.437252,127.128689
4113159000,경기도,성남시 수정구,단대동,경기도 성남시 수정구 단대동,37.449409,127.155387
4113160000,경기도,성남시 수정구,산성동,경기도 성남시 수정구 산성동,37.452305,127.150125
4113161000,경기도,성남시 수정구,양지동,경기도 성남시 수정구 양지동,37.454868,127.161025
4113162000,경기도,성남시 수정구,복정동,경기도 성남시 수정구 복정동,37.465827,127.127081
4113162500,경기도,성남시 수정구,위례동,경기도 성남시 수정구 위례동,37.471377,127.142316
4113163000,경기도,성남시 수정구,신촌동,경기도 성남시 수정구 신촌동,37.458101,127.108725
4113164000,경기도,성남시 수정구,고등동,경기도 성남시 수정구 고등동,37.428299,127.101369
4113165000,경기도,성남시 수정구,시흥동,경기도 성남시 수정구 시흥동,37.421983,127.107954
4113351000,경기도,성남시 중원구,성남동,경기도 성남시 중원구 성남동,37.435067,127.138391
4113352500,경기도,성남시 중원구,중앙동,경기도 성남시 중원구 중앙동,37.442984,127.156156
4113353000,경기도,성남시 중원구,금광1동,경기도 성남시 중원구 금광1동,37.445026,127.162403
4113354000,경기도,성남시 중원구,금광2동,경기도 성남시 중원구 금광2동,37.446271,127.164028
4113355000,경기도,성남시 중원구,은행1동,경기도 성남시 중원구 은행1동,37.452113,127.168906
4113356000,경기도,성남시 중원구,은행2동,경기도 성남시 중원구 은행2동,37.45712,127.166656
4113357000,경기도,성남시 중원구,상대원1동,경기도 성남시 중원구 상대원1동,37.433226,127.164376
4113358000,경기도,성남시 중원구,상대원2동,경기도 성남시 중원구 상대원2동,37.432633,127.15928
4113359000,경기도,성남시 중원구,상대원3동,경기도 성남시 중원구 상대원3동,37.439739,127.165557
4113366000,경기도,성남시 중원구,하대원동,경기도 성남시 중원구 하대원동,37.428299,127.146322
4113367000,경기도,성남시 중원구,도촌동,경기도 성남시 중원구 도촌동,37.41632,127.152812
4113551000,경기도,성남시 분당구,분당동,경기도 성남시 분당구 분당동,37.370237,127.131099
4113552000,경기도,성남시 분당구,수내1동,경기도 성남시 분당구 수내1동,37.375581,127.117874
4113553000,경기도,성남시 분당구,수내2동,경기도 성남시 분당구 수내2동,37.372557,127.120925
4113554000,경기도,성남시 분당구,수내3동,경기도 성남시 분당구 수내3동,37.366893,127.126141
4113554500,경기도,성남시 분당구,정자동,경기도 성남시 분당구 정자동,37.36145,127.111533
4113555000,경기도,성남시 분당구,정자1동,경기도 성남시 분당구 정자1동,37.372798,127.106363
4113556000,경기도,성남시 분당구,정자2동,경기도 성남시 분당구 정자2동,37.366018,127.115277
4113557000,경기도,성남시 분당구,정자3동,경기도 성남시 분당구 정자3동,37.360797,127.119538
4113558000,경기도,성남시 분당구,서현1동,경기도 성남시 분당구 서현1동,37.382926,127.126029
4113559000,경기도,성남시 분당구,서현2동,경기도 성남시 분당구 서현2동,37.376037,127.134599
4113560000,경기도,성남시 분당구,이매1동,경기도 성남시 분당구 이매1동,37.399524,127.127146
4113561000,경기도,성남시 분당구,이매2동,경기도 성남시 분당구 이매2동,37.399624,127.121849
4113562000,경기도,성남시 분당구,야탑1동,경기도 성남시 분당구 야탑1동,37.411983,127.130218
4113563000,경기도,성남시 분당구,야탑2동,경기도 성남시 분당구 야탑2동,37.409417,127.127361
4113564000,경기도,성남시 분당구,야탑3동,경기도 성남시 분당구 야탑3동,37.410834,127.137923
4113565000,경기도,성남시 분당구,판교동,경기도 성남시 분당구 판교동,37.389844,127.098619
4113565500,경기도,성남시 분당구,삼평동,경기도 성남시 분당구 삼평동,37.406078,127.116392
4113565700,경기도,성남시 분당구,백현동,경기도 성남시 분당구 백현동,37.388549,127.11083
4113566200,경기도,성남시 분당구,금곡동,경기도 성남시 분당구 금곡동,37.351647,127.107052
4113566500,경기도,성남시 분당구,구미1동,경기도 성남시 분당구 구미1동,37.349365,127.111763
4113567000,경기도,성남시 분당구,구미동,경기도 성남시 분당구 구미동,37.340254,127.122637
4113568000,경기도,성남시 분당구,운중동,경기도 성남시 분당구 운중동,37.390642,127.077775
4115051000,경기도,의정부시,의정부1동,경기도 의정부시 의정부1동,37.732255,127.049116
4115052000,경기도,의정부시,의정부2동,경기도 의정부시 의정부2동,37.740786,127.042795
4115054500,경기도,의정부시,호원1동,경기도 의정부시 호원1동,37.71203,127.048765
4115055500,경기도,의정부시,호원2동,경기도 의정부시 호원2동,37.726381,127.043054
